,ID,Fuel type,Engine volume,Cylinders,Gear box type,Leather interior,Airbags,Drive wheels,Wheel
16269,43743712,Petrol,1.5,4.0,Automatic,No,4,Front,Right-hand drive
16270,45802930,Diesel,2,4.0,Automatic,Yes,4,Front,Left wheel
16271,45642661,Petrol,3,6.0,Automatic,Yes,12,Rear,Left wheel
16272,45809881,Petrol,1.5,4.0,Automatic,Yes,4,Front,Left wheel
16273,45803410,LPG,2,4.0,Automatic,Yes,4,Front,Left wheel
16274,45815746,Hybrid,3.5,6.0,Tiptronic,Yes,8,Rear,Left wheel
16275,45647848,Hybrid,2.5,4.0,Automatic,Yes,12,Front,Left wheel
16276,45815078,Petrol,2.5,4.0,Automatic,Yes,12,Front,Left wheel
16277,45815935,Petrol,1.8,4.0,Automatic,Yes,12,Front,Left wheel
16278,45647839,Hybrid,2.5,4.0,Automatic,Yes,12,Front,Left wheel
16279,45761342,Petrol,4.6,8.0,Automatic,Yes,0,4x4,Left wheel
16280,45802144,Diesel,2.5,4.0,Automatic,Yes,4,Front,Left wheel
16281,45776510,Plug-in Hybrid,1.8,4.0,Automatic,No,10,Front,Left wheel
16282,45810272,Diesel,2,4.0,Automatic,Yes,4,Front,Left wheel
16283,45569053,Plug-in Hybrid,1.4,4.0,Automatic,No,4,Front,Left wheel
16284,45786025,Hybrid,2.5,6.0,Tiptronic,Yes,8,Front,Left wheel
16285,45816184,Petrol,1.8,4.0,Tiptronic,No,0,Front,Left wheel
16286,45802782,Diesel,2,4.0,Automatic,Yes,4,Front,Left wheel
16287,45656414,Diesel,3,6.0,Automatic,Yes,0,4x4,Left wheel
16288,45789126,Petrol,2,4.0,Manual,No,4,Rear,Left wheel
16289,45808563,Petrol,2,4.0,Automatic,Yes,12,4x4,Left wheel
16290,45742493,Petrol,1.8,4.0,Tiptronic,No,10,Front,Left wheel
16291,45772736,Petrol,4.6,8.0,Automatic,Yes,0,4x4,Left wheel
16292,45761031,Petrol,1.6,4.0,Automatic,Yes,0,Front,Left wheel
16293,45809967,Petrol,1.2,4.0,Automatic,Yes,4,Front,Left wheel
16294,45656433,Diesel,3,6.0,Automatic,Yes,0,4x4,Left wheel
16295,45733198,LPG,2,4.0,Automatic,Yes,4,Front,Left wheel
16296,45808529,Petrol,1.8,4.0,Automatic,Yes,12,Front,Left wheel
16297,45766364,Petrol,5.7,8.0,Automatic,Yes,12,Rear,Left wheel
16298,45789481,Petrol,2,4.0,Tiptronic,Yes,0,Front,Left wheel
16299,45726964,Hybrid,2.5,4.0,Automatic,Yes,12,Front,Left wheel
16300,45656916,Diesel,3.5,6.0,Automatic,Yes,12,4x4,Left wheel
16301,45809458,Hybrid,1.5,4.0,Automatic,Yes,4,Front,Left wheel
16302,45762385,Petrol,3,6.0,Automatic,Yes,12,Front,Left wheel
16303,45638751,Petrol,1.6,4.0,Automatic,Yes,0,Front,Left wheel
16304,45766667,Diesel,5.5,8.0,Automatic,Yes,12,4x4,Left wheel
16305,45809659,Petrol,1.6,4.0,Automatic,Yes,12,Front,Left wheel
16306,45484768,Petrol,2.5,4.0,Tiptronic,No,8,Front,Left wheel
16307,45765840,Hybrid,2,4.0,Automatic,Yes,0,Front,Left wheel
16308,45792211,Hybrid,1.5,4.0,Automatic,No,8,Front,Left wheel
16309,44961052,Petrol,3.2,8.0,Tiptronic,Yes,10,4x4,Left wheel
16310,45669728,Petrol,2.4,4.0,Tiptronic,Yes,6,Front,Left wheel
16311,45771326,Hybrid,2.5,4.0,Automatic,Yes,0,Front,Left wheel
16312,44325047,Petrol,2.5,6.0,Tiptronic,No,10,4x4,Left wheel
16313,45779435,Petrol,2,4.0,Manual,No,4,Front,Left wheel
16314,45776903,LPG,4.3,8.0,Tiptronic,Yes,0,Rear,Left wheel
16315,43701822,Petrol,2,4.0,Manual,No,0,Front,Left wheel
16316,45689676,Petrol,5,8.0,Tiptronic,No,8,4x4,Left wheel
16317,45730727,Diesel,1.6,4.0,Automatic,Yes,4,Front,Left wheel
16318,45649795,Hybrid,3.5,6.0,Automatic,Yes,12,4x4,Left wheel
16319,45815351,Petrol,3.5,6.0,Automatic,Yes,12,4x4,Left wheel
16320,45774119,Petrol,2,4.0,Automatic,Yes,12,Front,Left wheel
16321,45815383,Petrol,2.5,6.0,Automatic,Yes,12,Rear,Left wheel
16322,44132148,Petrol,5.2,6.0,Tiptronic,Yes,6,4x4,Left wheel
16323,45798086,Petrol,2,4.0,Manual,No,2,Front,Left wheel
16324,45764718,Petrol,2.7,4.0,Automatic,Yes,12,Rear,Left wheel
16325,45773277,Petrol,1.7,4.0,Tiptronic,No,12,Front,Left wheel
16326,45323870,Diesel,3.0 Turbo,6.0,Tiptronic,Yes,10,Rear,Left wheel
16327,45039627,Hybrid,1.5,4.0,Variator,No,12,Front,Left wheel
16328,45793870,Diesel,2,4.0,Automatic,Yes,4,Front,Left wheel
16329,45788618,Petrol,2,4.0,Tiptronic,Yes,10,Front,Left wheel
16330,45648474,Diesel,3,6.0,Automatic,Yes,0,4x4,Left wheel
16331,45803849,Petrol,2,4.0,Automatic,Yes,4,Front,Left wheel
16332,45755693,Hybrid,1.8,4.0,Automatic,Yes,0,Front,Left wheel
16333,45733343,LPG,2,4.0,Automatic,Yes,4,Front,Left wheel
16334,45810134,Petrol,1.8,4.0,Automatic,Yes,4,Front,Left wheel
16335,45453355,Petrol,2.4,8.0,Tiptronic,Yes,8,Front,Left wheel
16336,45811254,Petrol,2.8,6.0,Tiptronic,Yes,12,Rear,Left wheel
16337,45782101,Petrol,3.6,6.0,Tiptronic,Yes,10,Rear,Left wheel
16338,45764372,Hybrid,2.5,4.0,Automatic,Yes,0,Front,Left wheel
16339,45809780,Petrol,1.5,4.0,Automatic,Yes,4,Front,Left wheel
16340,45647000,Petrol,2,4.0,Automatic,Yes,12,4x4,Left wheel
16341,45777117,Petrol,2.5,4.0,Automatic,No,0,Front,Left wheel
16342,45801636,Petrol,1.6,4.0,Manual,Yes,2,Front,Left wheel
16343,45801375,Petrol,3.5,6.0,Automatic,Yes,8,Rear,Left wheel
16344,45452806,Petrol,2.5,4.0,Tiptronic,Yes,0,Front,Left wheel
16345,45805861,Petrol,2.5 Turbo,6.0,Automatic,Yes,6,4x4,Left wheel
16346,45802323,Diesel,2.5,4.0,Automatic,Yes,4,Front,Left wheel
16347,45791962,Petrol,2,4.0,Automatic,Yes,12,Front,Left wheel
16348,45803189,LPG,2,4.0,Automatic,Yes,4,Front,Left wheel
16349,45781459,Hybrid,1.5,4.0,Automatic,Yes,8,Front,Left wheel
16350,45802475,Diesel,1.6,4.0,Automatic,Yes,4,Front,Left wheel
16351,45808869,Petrol,3.5,4.0,Automatic,Yes,4,Front,Left wheel
16352,45767000,Petrol,1.4,4.0,Automatic,Yes,12,Front,Left wheel
16353,45776804,Petrol,4.7 Turbo,8.0,Automatic,Yes,12,4x4,Left wheel
16354,45771232,Diesel,3.5,6.0,Automatic,Yes,12,Rear,Left wheel
16355,45730552,Diesel,2,4.0,Automatic,Yes,4,Front,Left wheel
16356,45816301,Petrol,3,6.0,Automatic,Yes,12,4x4,Left wheel
16357,45342344,Petrol,2.5,4.0,Tiptronic,Yes,12,Front,Left wheel
16358,45792671,Petrol,2,4.0,Tiptronic,Yes,8,4x4,Left wheel
16359,45784953,Hybrid,1.8,4.0,Automatic,No,8,Front,Left wheel
16360,32495123,Hybrid,1.5,4.0,Automatic,No,10,Front,Left wheel
16361,45386036,Diesel,2.2,4.0,Automatic,Yes,4,Front,Left wheel
16362,45636812,Petrol,2,4.0,Automatic,Yes,0,4x4,Left wheel
16363,45760014,Hybrid,1.8,4.0,Variator,No,6,Front,Left wheel
16364,45043371,Hybrid,2.5,4.0,Tiptronic,No,12,4x4,Left wheel
16365,45240407,Hybrid,1.8,4.0,Automatic,Yes,12,Front,Left wheel
16366,45802281,Petrol,2.0 Turbo,8.0,Automatic,Yes,8,Front,Left wheel
16367,45798347,Petrol,2,4.0,Automatic,Yes,6,4x4,Left wheel
16368,45350469,Petrol,1.8,4.0,Tiptronic,No,6,Front,Left wheel
16369,45778526,Hybrid,1.5,4.0,Automatic,No,8,Front,Right-hand drive
16370,45777671,Hybrid,1.4,4.0,Automatic,Yes,6,Front,Left wheel
16371,45807426,Petrol,4.6,8.0,Automatic,Yes,12,4x4,Left wheel
16372,45812882,Petrol,1.6 Turbo,4.0,Tiptronic,No,7,4x4,Left wheel
16373,45731897,Petrol,1.4,4.0,Automatic,Yes,12,Front,Left wheel
16374,45793779,Diesel,2,4.0,Automatic,Yes,4,Front,Left wheel
16375,45454953,Hybrid,1.3,4.0,Automatic,No,4,Front,Left wheel
16376,45792383,Petrol,2,4.0,Automatic,Yes,4,Front,Left wheel
16377,45787451,Petrol,1.2,4.0,Manual,No,4,Front,Left wheel
16378,45649783,Petrol,4.6,8.0,Automatic,Yes,0,4x4,Left wheel
16379,45801405,Diesel,1.6,4.0,Automatic,Yes,4,Front,Left wheel
16380,45727381,Diesel,2,4.0,Automatic,Yes,4,Front,Left wheel
16381,45804789,Diesel,2,4.0,Automatic,Yes,4,Front,Left wheel
16382,45770172,Hybrid,1.5,4.0,Automatic,Yes,8,Front,Right-hand drive
16383,45788778,Petrol,2.4,4.0,Tiptronic,Yes,8,Front,Left wheel
16384,45799420,CNG,1.8,4.0,Variator,No,2,Rear,Left wheel
16385,45802115,Diesel,2.5,4.0,Automatic,Yes,4,Front,Left wheel
16386,45802117,Diesel,2.5,4.0,Automatic,Yes,4,Front,Left wheel
16387,45767403,Diesel,3.5,6.0,Automatic,Yes,12,4x4,Left wheel
16388,45306131,Petrol,1.7,4.0,Tiptronic,Yes,12,Front,Left wheel
16389,45794640,Hybrid,1.5,4.0,Variator,No,10,Front,Left wheel
16390,45621377,Petrol,2.5,4.0,Tiptronic,Yes,6,Front,Left wheel
16391,45786418,Petrol,2.5,4.0,Tiptronic,No,6,Front,Left wheel
16392,45789097,Hybrid,1.3,4.0,Variator,No,4,Front,Right-hand drive
16393,45773227,Petrol,1.8,4.0,Automatic,No,10,Front,Left wheel
16394,45784727,Diesel,5.0 Turbo,10.0,Automatic,Yes,6,Rear,Left wheel
16395,45649658,Hybrid,3.5,6.0,Automatic,Yes,12,4x4,Left wheel
16396,45797524,Diesel,2.5,4.0,Automatic,Yes,4,Front,Left wheel
16397,45041479,Petrol,5.5,8.0,Tiptronic,Yes,8,4x4,Left wheel
16398,45292942,Hybrid,2,4.0,Variator,Yes,4,Front,Left wheel
16399,45792416,Diesel,2.5,4.0,Manual,No,2,Rear,Left wheel
16400,45726865,Petrol,2.5,4.0,Automatic,Yes,12,Front,Left wheel
16401,45801563,Petrol,1.6,4.0,Automatic,Yes,4,Front,Left wheel
16402,45809202,Diesel,2.2,4.0,Automatic,Yes,4,Front,Left wheel
16403,45801696,Petrol,2.2,6.0,Manual,No,6,Rear,Left wheel
16404,45651671,Hybrid,2.4,4.0,Automatic,Yes,0,Front,Left wheel
16405,45505041,Hybrid,1.5,4.0,Automatic,No,4,Front,Right-hand drive
16406,43886580,Diesel,1.9,4.0,Manual,No,6,Front,Left wheel
16407,45732819,Petrol,2,4.0,Automatic,Yes,4,Front,Left wheel
16408,45801399,Petrol,1.2,4.0,Manual,No,4,Front,Left wheel
16409,45804645,Petrol,2.5,4.0,Automatic,Yes,0,4x4,Left wheel
16410,45083051,Petrol,2,4.0,Variator,No,6,Front,Left wheel
16411,45758727,Petrol,1.3,4.0,Variator,No,4,Front,Right-hand drive
16412,45797614,Diesel,2.5,4.0,Automatic,Yes,4,Front,Left wheel
16413,45816153,Petrol,2,4.0,Automatic,Yes,12,Front,Left wheel
16414,45809580,Petrol,1.5,4.0,Automatic,Yes,4,Front,Left wheel
16415,45631368,Diesel,3,6.0,Automatic,Yes,0,4x4,Left wheel
16416,43558210,Hybrid,1.4 Turbo,4.0,Automatic,Yes,12,Front,Left wheel
16417,45767589,Petrol,2.5,4.0,Automatic,Yes,12,Front,Left wheel
16418,45781985,Petrol,3.7,6.0,Tiptronic,No,6,Rear,Left wheel
16419,45798513,LPG,6.2,8.0,Tiptronic,Yes,12,Rear,Left wheel
16420,45808453,Petrol,2,4.0,Automatic,Yes,12,Rear,Left wheel
16421,45811413,Petrol,3.5,6.0,Automatic,Yes,12,Front,Left wheel
16422,45794228,Petrol,4.4,8.0,Tiptronic,Yes,0,4x4,Left wheel
16423,45714272,Petrol,2,4.0,Manual,No,4,4x4,Left wheel
16424,45432629,Hybrid,1.8,4.0,Variator,Yes,10,Front,Left wheel
16425,45810202,Petrol,2,4.0,Automatic,Yes,4,Front,Left wheel
16426,45475757,Diesel,2,4.0,Manual,No,7,Front,Left wheel
16427,45811205,Petrol,3.5,6.0,Tiptronic,Yes,12,4x4,Left wheel
16428,45799878,Plug-in Hybrid,1.5,4.0,Variator,Yes,8,Front,Left wheel
16429,45761488,Petrol,1.8 Turbo,4.0,Tiptronic,Yes,12,Front,Left wheel
16430,45809634,Petrol,1.5,4.0,Automatic,Yes,4,Front,Left wheel
16431,45771888,Diesel,3.5,6.0,Automatic,Yes,12,4x4,Left wheel
16432,45769791,Petrol,4.6,8.0,Automatic,Yes,0,4x4,Left wheel
16433,45807491,Petrol,3.5,6.0,Automatic,Yes,12,4x4,Left wheel
16434,44954818,Diesel,2.5 Turbo,5.0,Manual,No,2,Rear,Left wheel
16435,45794807,Hybrid,2.5,4.0,Tiptronic,Yes,8,4x4,Left wheel
16436,45470139,Petrol,3.7,6.0,Automatic,No,5,4x4,Left wheel
16437,45695743,Hybrid,2.4,4.0,Tiptronic,Yes,12,Front,Left wheel
16438,44763530,Petrol,3.0 Turbo,6.0,Tiptronic,Yes,6,Rear,Left wheel
16439,45801650,Petrol,1.6,4.0,Automatic,Yes,4,Front,Left wheel
16440,44586694,Petrol,3.8,6.0,Tiptronic,Yes,12,Front,Left wheel
16441,45810578,Diesel,2,4.0,Automatic,Yes,4,Front,Left wheel
16442,45728640,Diesel,2,4.0,Automatic,Yes,4,Front,Left wheel
16443,45790002,Diesel,2,4.0,Automatic,Yes,4,Front,Left wheel
16444,45654706,Petrol,3,6.0,Automatic,Yes,0,4x4,Left wheel
16445,45694943,Hybrid,1.3,4.0,Tiptronic,No,4,Front,Right-hand drive
16446,45804798,Diesel,2.2 Turbo,4.0,Manual,Yes,13,4x4,Left wheel
16447,45770143,Petrol,4.6,8.0,Automatic,Yes,0,4x4,Left wheel
16448,45757612,Petrol,1.8,4.0,Automatic,Yes,12,Front,Left wheel
16449,45732837,LPG,2,4.0,Automatic,Yes,4,Front,Left wheel
16450,45808644,Petrol,1.8,4.0,Automatic,Yes,12,Front,Left wheel
16451,45758161,Hybrid,2.5,4.0,Automatic,Yes,0,Front,Left wheel
16452,36987589,Petrol,1.5,4.0,Automatic,No,6,Front,Right-hand drive
16453,45732765,Petrol,2,4.0,Automatic,Yes,4,Front,Left wheel
16454,45646570,Petrol,4.6,8.0,Automatic,Yes,12,4x4,Left wheel
16455,45720276,Petrol,3.5 Turbo,6.0,Automatic,Yes,0,4x4,Left wheel
16456,44630354,CNG,3.3,6.0,Automatic,Yes,2,4x4,Left wheel
16457,45732701,LPG,2,4.0,Automatic,Yes,4,Front,Left wheel
16458,45730028,Petrol,2,4.0,Automatic,Yes,4,Front,Left wheel
16459,45213616,Petrol,1.4,4.0,Tiptronic,No,12,Front,Left wheel
16460,45809209,Hybrid,1.5,4.0,Automatic,Yes,4,Front,Left wheel
16461,45810519,Diesel,2,4.0,Automatic,Yes,4,Front,Left wheel
16462,45730437,Diesel,2,4.0,Automatic,Yes,4,Front,Left wheel
16463,45813943,Petrol,3.5,6.0,Automatic,Yes,12,Rear,Left wheel
16464,45762985,Petrol,5,8.0,Tiptronic,Yes,12,4x4,Left wheel
16465,44077400,Petrol,1.8,4.0,Tiptronic,No,6,Front,Left wheel
16466,45783479,Petrol,2,4.0,Automatic,Yes,0,4x4,Left wheel
16467,45759169,Petrol,2,4.0,Automatic,Yes,4,Front,Left wheel
16468,45730527,Diesel,1.6,4.0,Automatic,Yes,4,Front,Left wheel
16469,45654467,Hybrid,3.5,6.0,Automatic,Yes,12,4x4,Left wheel
16470,45784205,Hybrid,1.8,4.0,Variator,No,12,Front,Left wheel
16471,45798235,LPG,2,4.0,Tiptronic,No,2,4x4,Right-hand drive
16472,42809468,Petrol,1.3,4.0,Automatic,No,4,Front,Right-hand drive
16473,45748854,Diesel,2.2 Turbo,4.0,Manual,No,2,Rear,Left wheel
16474,45808976,Petrol,1.6,4.0,Automatic,Yes,4,Front,Left wheel
16475,45761794,Diesel,1.8 Turbo,4.0,Manual,No,4,Front,Left wheel
16476,45759429,Hybrid,2.4,4.0,Automatic,Yes,0,Front,Left wheel
16477,45809308,Diesel,2,4.0,Automatic,Yes,4,Front,Left wheel
16478,45647870,Diesel,3.5,6.0,Automatic,Yes,12,4x4,Left wheel
16479,45774327,Petrol,2,4.0,Variator,Yes,10,4x4,Left wheel
16480,45732950,LPG,2,4.0,Automatic,Yes,4,Front,Left wheel
16481,45808880,Petrol,2.3,4.0,Automatic,Yes,4,Front,Left wheel
16482,45772408,Diesel,3.5,6.0,Automatic,Yes,12,4x4,Left wheel
16483,45802850,Petrol,2,4.0,Automatic,Yes,4,Front,Left wheel
16484,45758089,Petrol,4.6,8.0,Automatic,Yes,0,4x4,Left wheel
16485,45726893,Diesel,2,4.0,Automatic,Yes,4,Front,Left wheel
16486,45809184,Diesel,2,4.0,Automatic,Yes,4,Front,Left wheel
16487,45772894,Diesel,1.7 Turbo,16.0,Manual,No,2,Front,Left wheel
16488,45268566,Hybrid,2.5,4.0,Variator,Yes,12,Front,Left wheel
16489,45797953,Petrol,1.6,4.0,Automatic,Yes,4,Front,Left wheel
16490,45797319,Diesel,2.5,4.0,Automatic,Yes,4,Front,Left wheel
16491,45802142,Diesel,2.5,4.0,Automatic,Yes,4,Front,Left wheel
16492,44457443,Hybrid,1.3,4.0,Automatic,No,8,Front,Right-hand drive
16493,45779138,Petrol,2.5,4.0,Automatic,Yes,16,Front,Left wheel
16494,45761106,Hybrid,2.4,4.0,Automatic,Yes,12,Front,Left wheel
16495,45655298,Petrol,2,4.0,Automatic,Yes,0,4x4,Left wheel
16496,45816317,Petrol,4.6,8.0,Automatic,Yes,10,Front,Left wheel
16497,45780373,Diesel,3.0 Turbo,6.0,Tiptronic,Yes,8,4x4,Left wheel
16498,45806859,Petrol,1.8,4.0,Tiptronic,No,12,Front,Left wheel
16499,45759683,Diesel,3.0 Turbo,6.0,Tiptronic,Yes,3,4x4,Left wheel
16500,45788655,CNG,1.5,4.0,Variator,No,2,Front,Left wheel
16501,45760168,Petrol,4.7,8.0,Automatic,Yes,0,4x4,Left wheel
16502,45769888,Diesel,3.5,6.0,Automatic,Yes,12,4x4,Left wheel
16503,45803294,Petrol,2,4.0,Automatic,Yes,4,Front,Left wheel
16504,45815108,Diesel,2.5,4.0,Manual,No,0,Rear,Left wheel
16505,45781797,Petrol,2.0 Turbo,4.0,Tiptronic,No,4,4x4,Right-hand drive
16506,45455842,Hybrid,2.5,4.0,Tiptronic,Yes,8,Front,Left wheel
16507,45700586,Petrol,0.7,3.0,Variator,No,2,Front,Right-hand drive
16508,45647522,Hybrid,2.5,4.0,Automatic,Yes,12,Front,Left wheel
16509,45731532,Diesel,2.5,4.0,Automatic,Yes,4,Front,Left wheel
16510,45451680,LPG,2,4.0,Automatic,No,2,4x4,Right-hand drive
16511,45664377,Diesel,3,6.0,Automatic,Yes,0,4x4,Left wheel
16512,45801872,Petrol,2,4.0,Automatic,No,4,Front,Left wheel
16513,45144010,Hybrid,2.4,6.0,Tiptronic,No,6,Front,Left wheel
16514,45801665,Petrol,1.4,4.0,Manual,No,4,Front,Left wheel
16515,45804817,Diesel,1.7,4.0,Automatic,Yes,4,Front,Left wheel
16516,44537627,Petrol,1.5,4.0,Automatic,Yes,7,Front,Right-hand drive
16517,45760296,Diesel,3,6.0,Automatic,Yes,0,Rear,Left wheel
16518,45731047,Diesel,2.5,4.0,Automatic,Yes,4,Front,Left wheel
16519,45649425,Petrol,3.5,6.0,Tiptronic,Yes,12,4x4,Left wheel
16520,45789461,Petrol,2,4.0,Manual,No,4,Rear,Left wheel
16521,45798144,Diesel,1.6,4.0,Automatic,Yes,4,Front,Left wheel
16522,45730160,Petrol,1.6,4.0,Automatic,Yes,4,Front,Left wheel
16523,45588073,Hybrid,1.5,4.0,Tiptronic,No,8,Front,Left wheel
16524,45570728,Diesel,2.5 Turbo,4.0,Manual,No,4,Rear,Left wheel
16525,45813886,Petrol,4.6,8.0,Automatic,Yes,12,Rear,Left wheel
16526,45719329,Petrol,1.8 Turbo,4.0,Tiptronic,Yes,10,Front,Left wheel
16527,45809481,Petrol,1.5,4.0,Automatic,Yes,4,Front,Left wheel
16528,45807121,Petrol,3.5,6.0,Automatic,Yes,12,Rear,Left wheel
16529,45815365,CNG,1.4,4.0,Manual,No,4,Front,Left wheel
16530,45770860,Petrol,2.5,4.0,Tiptronic,Yes,8,Front,Left wheel
16531,45809823,Petrol,1.8,4.0,Automatic,Yes,4,Front,Left wheel
16532,45732736,LPG,2,4.0,Automatic,Yes,4,Front,Left wheel
16533,45803708,Diesel,2,4.0,Automatic,Yes,4,Front,Left wheel
16534,44586118,Petrol,4.8,8.0,Tiptronic,Yes,12,4x4,Left wheel
16535,45805986,Petrol,1.2,4.0,Variator,No,2,Front,Right-hand drive
16536,45781554,Petrol,2.5,6.0,Tiptronic,Yes,10,Front,Left wheel
16537,44804614,Petrol,2.5,4.0,Tiptronic,No,6,Front,Left wheel
16538,45789668,Diesel,2.7 Turbo,5.0,Manual,Yes,2,Rear,Left wheel
16539,45809162,Petrol,1.3,4.0,Automatic,Yes,4,Front,Left wheel
16540,45809194,Hybrid,1.5,4.0,Automatic,Yes,4,Front,Left wheel
16541,45809385,Petrol,1.5,4.0,Automatic,Yes,4,Front,Left wheel
16542,45756585,Petrol,2.4,4.0,Automatic,Yes,12,Front,Left wheel
16543,45643609,LPG,2.7,4.0,Automatic,No,2,4x4,Right-hand drive
16544,45701440,Hybrid,2.5,4.0,Automatic,Yes,10,Front,Left wheel
16545,44753524,Petrol,3.5,6.0,Tiptronic,Yes,12,Front,Left wheel
16546,45813888,Petrol,2,4.0,Automatic,Yes,8,Rear,Left wheel
16547,45779764,Petrol,1.8,4.0,Variator,No,4,Front,Left wheel
16548,45261332,Diesel,4.5 Turbo,8.0,Automatic,Yes,0,4x4,Left wheel
16549,45781817,Petrol,2.3,4.0,Tiptronic,No,4,Front,Right-hand drive
16550,45769662,Petrol,3.5,6.0,Automatic,Yes,8,4x4,Left wheel
16551,45802243,Diesel,2.5,4.0,Automatic,Yes,4,Front,Left wheel
16552,45719603,Hybrid,1.5,4.0,Automatic,No,2,Front,Left wheel
16553,45809050,Hybrid,1.5,4.0,Automatic,Yes,4,Front,Left wheel
16554,45806370,Diesel,2,4.0,Automatic,Yes,12,Front,Left wheel
16555,45749031,Hybrid,1.5,4.0,Automatic,No,4,Front,Right-hand drive
16556,45802996,Diesel,2,4.0,Automatic,Yes,4,Front,Left wheel
16557,45184062,Petrol,1.6 Turbo,4.0,Tiptronic,Yes,10,Front,Left wheel
16558,45809590,Petrol,1.8,4.0,Automatic,Yes,4,Front,Left wheel
16559,45715126,Hybrid,1.5,4.0,Automatic,No,4,Front,Right-hand drive
16560,45642481,Petrol,3.3,6.0,Automatic,Yes,12,Front,Left wheel
16561,44724525,Diesel,2.5 Turbo,4.0,Manual,No,2,Rear,Left wheel
16562,45767031,LPG,3,6.0,Tiptronic,Yes,6,4x4,Left wheel
16563,45793734,Petrol,2,4.0,Manual,No,2,4x4,Left wheel
16564,45772120,Petrol,5.7,8.0,Automatic,Yes,12,Rear,Left wheel
16565,45731812,Diesel,2.5,4.0,Automatic,Yes,4,Front,Left wheel
16566,45195122,Hybrid,2.4,6.0,Automatic,No,11,Front,Left wheel
16567,45625950,Diesel,3,6.0,Automatic,Yes,0,4x4,Left wheel
16568,45798246,Petrol,1.6,4.0,Automatic,Yes,4,Front,Left wheel
16569,45802587,Diesel,2,4.0,Automatic,Yes,4,Front,Left wheel
16570,45802603,Diesel,2,4.0,Automatic,Yes,4,Front,Left wheel
16571,45794869,CNG,1.8,4.0,Manual,No,2,Rear,Left wheel
16572,45647958,Hybrid,2.5,4.0,Automatic,Yes,12,Front,Left wheel
16573,45730029,Diesel,1.6,4.0,Automatic,Yes,4,Front,Left wheel
16574,45801631,Diesel,2.2 Turbo,4.0,Manual,No,9,Front,Left wheel
16575,45760417,Petrol,1.3,4.0,Automatic,No,4,Front,Right-hand drive
16576,45801197,Petrol,1.5,4.0,Automatic,No,0,Front,Left wheel
16577,44752858,Petrol,3,6.0,Tiptronic,Yes,12,4x4,Left wheel
16578,45769027,Hybrid,2.4,4.0,Automatic,Yes,0,Front,Left wheel
16579,45813065,Petrol,2.5,4.0,Automatic,No,4,Front,Right-hand drive
16580,45674451,Diesel,2.2,4.0,Manual,No,2,Rear,Left wheel
16581,45417436,Petrol,1,3.0,Automatic,Yes,6,Front,Right-hand drive
16582,45810166,Petrol,1.8,4.0,Automatic,Yes,4,Front,Left wheel
16583,45653518,Hybrid,1.5,4.0,Automatic,Yes,0,Front,Left wheel
16584,45804305,Diesel,3,6.0,Tiptronic,Yes,0,Rear,Left wheel
16585,45815366,Diesel,2.5,4.0,Manual,No,2,Rear,Left wheel
16586,45779768,Petrol,3,6.0,Tiptronic,Yes,16,Rear,Left wheel
16587,45809220,Petrol,2,4.0,Automatic,Yes,4,Front,Left wheel
16588,45808743,Petrol,2.4,4.0,Automatic,Yes,12,Front,Left wheel
16589,45796793,Plug-in Hybrid,1.4,4.0,Automatic,No,10,Front,Left wheel
16590,45649665,Hybrid,2.5,4.0,Automatic,Yes,12,Front,Left wheel
16591,45802835,Diesel,2,4.0,Automatic,Yes,4,Front,Left wheel
16592,45793702,Diesel,2,4.0,Automatic,Yes,4,Front,Left wheel
16593,45755504,Petrol,1.5,4.0,Automatic,Yes,12,Front,Left wheel
16594,45732335,Diesel,2,4.0,Automatic,Yes,4,Front,Left wheel
16595,45765594,Diesel,2.2 Turbo,4.0,Manual,No,4,Front,Left wheel
16596,45733420,Petrol,2,4.0,Automatic,Yes,4,Front,Left wheel
16597,45811086,Hybrid,1.8,4.0,Automatic,Yes,12,Front,Left wheel
16598,45786731,LPG,2,4.0,Automatic,Yes,0,4x4,Right-hand drive
16599,45730339,Diesel,1.6,4.0,Automatic,Yes,4,Front,Left wheel
16600,45769859,Petrol,4.6,8.0,Automatic,Yes,0,4x4,Left wheel
16601,45766146,Petrol,3,6.0,Automatic,Yes,0,4x4,Left wheel
16602,45798994,Hybrid,2,4.0,Tiptronic,No,10,Front,Left wheel
16603,45781075,Petrol,1.8 Turbo,4.0,Automatic,Yes,12,Rear,Left wheel
16604,45801415,Petrol,1.8,4.0,Variator,No,10,Rear,Left wheel
16605,44527390,Hybrid,1.5,4.0,Automatic,No,2,Front,Right-hand drive
16606,45816563,Petrol,2.4,4.0,Automatic,Yes,12,Front,Left wheel
16607,45806682,Petrol,2.4,4.0,Automatic,Yes,12,4x4,Left wheel
16608,45757914,Petrol,1.8 Turbo,4.0,Tiptronic,Yes,9,Front,Left wheel
16609,45793381,Diesel,2.2 Turbo,4.0,Tiptronic,No,12,Rear,Left wheel
16610,44783418,Hybrid,2.5,4.0,Manual,No,4,Rear,Left wheel
16611,44728797,Petrol,1.4,4.0,Tiptronic,Yes,6,Front,Left wheel
16612,45648882,Diesel,3,6.0,Automatic,Yes,12,4x4,Left wheel
16613,44375582,Petrol,2.0 Turbo,4.0,Tiptronic,Yes,10,Front,Left wheel
16614,42571375,Petrol,4.8,8.0,Tiptronic,Yes,12,4x4,Left wheel
