,ID,Price,Manufacturer,Model,Prod_year,Category,Mileage,Color
14648,45641340,5488,TOYOTA,Camry,2014,Sedan,109798,White
14650,45763612,3607,FORD,Escape,2011,Jeep,168966,White
14651,45543241,23207,LEXUS,CT 200h,2013,Hatchback,129000,White
14652,45621161,26030,HYUNDAI,IX35,2011,Jeep,104000,Brown
14653,45797076,32910,HYUNDAI,H1,2014,Minivan,140000,Silver
14655,45634853,1411,VOLKSWAGEN,Jetta,2013,Sedan,23184,White
14656,45653761,13328,LEXUS,RX 450,2010,Jeep,186005,Silver
14657,45803403,15681,HYUNDAI,Sonata,2016,Sedan,286095,Silver
14658,45542930,21169,TOYOTA,Corolla S,2016,Sedan,39728,Black
14659,44669522,8781,TOYOTA,Vitz,2005,Hatchback,141000,Silver
14660,44678587,36065,TOYOTA,Sienna,2013,Minivan,144000,Grey
14661,45804228,25299,HYUNDAI,Tucson,2010,Jeep,136275,Black
14664,45809805,34497,BMW,535,2011,Sedan,137600,Black
14665,45776524,20542,SUBARU,XV,2014,Jeep,151000,Black
14666,45730496,44457,SSANGYONG,Actyon,2016,Jeep,37045,Blue
14667,45730043,24415,SSANGYONG,REXTON,2011,Jeep,79084,Silver
14668,45770101,627,MERCEDES-BENZ,E 350,2011,Sedan,230696,Black
14669,45810350,20266,CHEVROLET,Malibu,2012,Sedan,156743,Black
14670,45811134,392,CHEVROLET,Cruze,2014,Sedan,147349,Black
14671,45499503,10663,NISSAN,Note,2012,Hatchback,144000,Black
14672,45797840,17876,VOLKSWAGEN,Jetta sei,2014,Sedan,97000,Black
14673,45391656,22894,TOYOTA,Camry,2013,Sedan,289600,White
14674,45803632,13172,FORD,Focus,2014,Sedan,78000,Silver
14675,45797056,50805,MERCEDES-BENZ,ML 350,2015,Jeep,49425,Grey
14676,45220321,7840,MERCEDES-BENZ,C 240,1997,Universal,60000,Blue
14677,45805420,68994,TOYOTA,Hilux,2018,Pickup,12000,Grey
14678,37779467,13000,MERCEDES-BENZ,Sprinter 308 CDI,2003,Microbus,0,White
14680,45618065,549,MERCEDES-BENZ,GLE 350,2016,Jeep,86189,Blue
14681,45790847,12544,CHEVROLET,Cruze,2016,Sedan,105941,Red
14683,45310679,22266,TOYOTA,Camry,2015,Sedan,84130,White
14684,45808763,21012,BMW,328,2009,Coupe,130000,White
14685,45759532,5331,VOLKSWAGEN,Sharan,1997,Minivan,254680,Blue
14687,45769741,25089,FORD,Transit,2008,Microbus,280000,White
14688,45771989,7997,FORD,Fusion,2014,Sedan,137328,Silver
14689,45739004,11604,MERCEDES-BENZ,ML 320,2001,Jeep,245000,Silver
14690,45655092,941,LEXUS,GX 460,2015,Jeep,188078,Black
14691,45802557,12388,HYUNDAI,Santa FE,2010,Jeep,40845,Black
14692,44588222,34497,FORD,Courier,2015,Universal,16515,White
14693,45766261,470,MERCEDES-BENZ,E 350,2010,Sedan,229904,Black
14694,45765785,35438,MAZDA,CX-9,2019,Sedan,11746,Grey
14695,45475828,21953,MERCEDES-BENZ,Sprinter EURO4,2007,Microbus,215423,Green
14696,45798746,7840,MAZDA,MPV LX,2005,Minivan,200000,Blue
14697,45803187,12544,HYUNDAI,Sonata,2015,Sedan,509454,Orange
14698,44564167,42024,BMW,528,2013,Sedan,156800,Black
14699,45813934,470,MERCEDES-BENZ,ML 350,2014,Jeep,135200,Grey
14700,45733423,57698,HYUNDAI,Sonata,2017,Sedan,7978,Black
14701,45732072,21953,HYUNDAI,Santa FE,2010,Jeep,182000,White
14702,45239448,7840,OPEL,Meriva,2006,Minivan,170000,Silver
14703,45799026,21012,TOYOTA,Corolla,2014,Sedan,87000,White
14704,45751259,13328,TOYOTA,RAV 4,2018,Sedan,73646,Grey
14705,45763285,10036,TOYOTA,Corolla,2018,Sedan,37878,Silver
14706,45803540,9722,HYUNDAI,Sonata,2015,Sedan,377149,Orange
14707,45794204,19914,TOYOTA,Yaris SE,2013,Hatchback,59200,Red
14708,45772014,2430,MERCEDES-BENZ,E 350,2008,Sedan,175614,Black
14709,44993738,30671,MERCEDES-BENZ,Viano Ambiente,2007,Minivan,367000,Black
14710,42648979,26030,LEXUS,HS 250h,2009,Sedan,100000,Silver
14711,45769553,1254,AUDI,A4,2014,Sedan,42395,Grey
14712,45565563,22894,TOYOTA,Camry,2012,Sedan,105000,Grey
14713,45816367,16621,HYUNDAI,Elantra,2012,Sedan,95000,Black
14714,45803436,15053,HYUNDAI,Sonata,2015,Sedan,309174,Silver
14715,45810934,8467,NISSAN,Tiida,2005,Hatchback,148901,Blue
14716,45787342,62722,MERCEDES-BENZ,GLA 250,2015,Jeep,84000,Red
14717,45754857,4391,ACURA,RDX,2014,Jeep,0,White
14718,45733539,37984,HYUNDAI,Sonata,2015,Sedan,90621,Grey
14720,45396698,11500,CHEVROLET,Cruze,2013,Sedan,170451,Brown
14721,45177230,32929,BMW,535 i,2012,Sedan,111205,White
14722,45750737,1960,NISSAN,Rogue,2016,Jeep,108195,Black
14723,45726749,24415,SSANGYONG,Korando,2011,Jeep,85600,White
14724,45812765,3136,TOYOTA,Camry,2014,Sedan,55811,Black
14725,45661281,282,LEXUS,RX 450,2010,Jeep,311949,Silver
14726,45779995,13172,JEEP,Cherokee,2004,Jeep,234000,Golden
14727,45759517,706,LEXUS,CT 200h,2011,Hatchback,116869,Black
14728,45767383,784,CHEVROLET,Volt,2017,Hatchback,81440,Black
14730,45801837,14834,HYUNDAI,Elantra,2011,Sedan,147700,Black
14732,41884800,21639,BMW,118 M-sport LCI,2008,Hatchback,144000,Black
14734,45730005,37984,SSANGYONG,Actyon,2017,Jeep,82000,Green
14735,45798556,31361,TOYOTA,Camry se,2014,Sedan,58000,Grey
14736,45809922,19030,TOYOTA,Aqua,2014,Hatchback,69650,Blue
14737,45729709,28241,HYUNDAI,Elantra,2014,Sedan,112843,Grey
14738,45784334,17876,TOYOTA,Camry,2012,Sedan,261000,Black
14739,44086969,58018,BMW,X1,2017,Sedan,31000,Black
14740,45803065,29586,HYUNDAI,Santa FE,2014,Jeep,212762,Silver
14741,45809860,14069,TOYOTA,Aqua,2012,Hatchback,111000,Yellow
14742,45648786,862,TOYOTA,Camry,2014,Sedan,130478,White
14743,45772865,9408,FORD,Transit,1994,Microbus,100000,White
14744,45810861,6586,NISSAN,Skyline,2001,Sedan,140000,Silver
14745,45816144,36065,MERCEDES-BENZ,ML 350,2011,Jeep,200000,Grey
14746,45766099,18817,AUDI,A6,2014,Sedan,279722,Black
14747,45801819,15718,HYUNDAI,Elantra,2010,Sedan,104282,Silver
14748,45773791,1646,TOYOTA,Camry,2013,Sedan,0,Silver
14749,45755489,53314,TOYOTA,Land Cruiser Prado,2010,Jeep,128000,Black
14750,45793572,5645,HONDA,Civic,1997,Hatchback,300000,White
14751,45654649,12858,MERCEDES-BENZ,GLA 250,2015,Jeep,159928,Black
14752,45814798,83891,MERCEDES-BENZ,G 550,2015,Jeep,59083,White
14753,45792129,16465,KIA,Optima,2013,Sedan,43330,White
14754,45804532,22063,HYUNDAI,Tucson,2010,Jeep,142264,White
14755,45765435,314,TOYOTA,Tacoma,2013,Jeep,158870,White
14756,45772380,39829,LEXUS,GX 460,2010,Jeep,155821,Black
14758,45813092,37006,BMW,328,2015,Sedan,38415,Black
14759,45791356,20385,TOYOTA,Prius,2011,Hatchback,125000,Black
14760,45647763,314,TOYOTA,Camry,2013,Sedan,225510,White
14761,45810550,19416,CHEVROLET,Orlando,2012,Jeep,172125,Grey
14762,45803316,12880,HYUNDAI,Sonata,2010,Sedan,173177,White
14763,45517726,141124,MERCEDES-BENZ,S 550,2014,Sedan,148000,Black
14764,45810381,21395,CHEVROLET,Orlando,2017,Jeep,204067,Grey
14765,45395857,10976,MERCEDES-BENZ,E 270,2001,Sedan,305000,Silver
14766,45647798,10349,BMW,X5,2014,Jeep,0,Black
14767,45805001,64604,LEXUS,RX 350,2016,Jeep,0,White
14770,45792195,11290,KIA,Optima,2014,Sedan,57248,Silver
14771,45729799,27654,HYUNDAI,Elantra,2013,Sedan,83897,White
14772,45803216,13877,HYUNDAI,Sonata,2010,Sedan,161240,White
14773,45788266,17562,FORD,Transit,2002,Microbus,213990,White
14775,38061684,10663,TOYOTA,Aqua,2012,Hatchback,62000,Orange
14776,45803175,12720,HYUNDAI,Sonata,2014,Sedan,235285,White
14777,45793102,6752,CHEVROLET,Cruze,2009,Sedan,74830,Black
14778,45793026,7175,HONDA,Insight EX,2009,Sedan,192000,Grey
14779,45803489,11604,HYUNDAI,Sonata,2014,Sedan,330659,Silver
14780,45811890,6272,HONDA,Civic,2003,Sedan,19900,Black
14782,42366769,11917,HONDA,Insight,2009,Hatchback,142526,White
14783,44739429,68994,VOLKSWAGEN,Crafter 2.5 TDI,2009,Microbus,135000,White
14784,45756938,47042,LEXUS,GX 470,2015,Jeep,106918,Black
14786,45801760,17158,HYUNDAI,Elantra,2010,Sedan,122740,White
14787,45771564,14740,BMW,X5,2004,Jeep,179100,Black
14788,45733102,17405,HYUNDAI,Sonata,2015,Sedan,51236,White
14789,45776621,19757,TOYOTA,Camry,2012,Sedan,208000,White
14790,45806542,2666,TOYOTA,Prius,2015,Hatchback,127789,Grey
14791,45684601,12231,TOYOTA,Prius,2010,Sedan,120000,Red
14792,45771847,627,HONDA,Cr-v,2004,Jeep,386144,Green
14793,45762406,4391,MERCEDES-BENZ,S 550,2010,Sedan,149434,Black
14794,45655570,1803,TOYOTA,Prius,2010,Hatchback,258909,White
14795,45797959,16894,HYUNDAI,Elantra,2011,Sedan,175237,Silver
14796,45780014,23521,MERCEDES-BENZ,250,2011,Sedan,131000,Black
14797,45774007,392,HONDA,Accord,2018,Sedan,42078,White
14798,45809479,7840,MERCEDES-BENZ,ML 320,1998,Jeep,360000,Red
14799,45802179,31650,HYUNDAI,H1,2014,Minivan,164805,White
14800,45700476,36065,MERCEDES-BENZ,E 350,2010,Coupe,187000,Grey
14801,45793599,26030,LEXUS,CT 200h 1.8,2013,Sedan,75000,White
14802,45767662,7527,SUBARU,Forester,2013,Jeep,263459,Blue
14803,45763482,6586,MAZDA,616,2018,Jeep,21328,Grey
14804,45797582,20266,HYUNDAI,Elantra,2012,Sedan,107523,White
14805,45810233,32104,CHEVROLET,Malibu,2015,Sedan,87074,Black
14807,45787438,12231,NISSAN,X-Trail,2004,Universal,170000,Golden
14808,44588603,5331,FORD,Galaxy,1999,Minivan,0,White
14809,45732158,26343,HYUNDAI,Santa FE,2013,Jeep,36458,White
14810,45414167,35124,MERCEDES-BENZ,Sprinter,2013,Goods wagon,169000,White
14811,45634826,392,VOLKSWAGEN,Jetta,2012,Sedan,162987,Grey
14812,45801919,8881,HYUNDAI,Elantra,2010,Sedan,62741,Silver
14813,45795781,17249,TOYOTA,Prius,2010,Sedan,140000,Silver
14814,45802585,39559,HYUNDAI,Santa FE,2015,Jeep,142655,Grey
14815,45642419,392,TOYOTA,Camry,2012,Sedan,314373,Grey
14816,45647793,7213,BMW,X5,2012,Jeep,274098,White
14817,45809636,11133,BMW,X5,2011,Jeep,170043,Grey
14818,45264781,16308,HYUNDAI,Sonata,2011,Sedan,144000,Blue
14819,45803078,44545,HYUNDAI,Santa FE,2017,Jeep,101633,Silver
14820,45788513,12231,HYUNDAI,I30,2009,Universal,174582,Black
14821,45732801,17035,HYUNDAI,Sonata,2011,Sedan,185367,Black
14822,45765887,14269,HONDA,Odyssey,2016,Jeep,42802,Grey
14823,45720387,12950,OPEL,Astra,2008,Hatchback,157000,Silver
14824,45813376,706,TOYOTA,RAV 4,2018,Jeep,25955,White
14825,45797845,18826,HYUNDAI,Elantra,2014,Sedan,195965,White
14826,45803718,23414,HYUNDAI,Tucson,2012,Jeep,90000,White
14827,45766742,3500,MERCEDES-BENZ,C 180,1995,Sedan,0,Red
14828,45801447,15659,HYUNDAI,Accent,2015,Sedan,114101,Silver
14829,45808950,6743,DAEWOO,Lacetti,2009,Sedan,62227,White
14830,45793077,14113,CHEVROLET,Malibu,2014,Sedan,43158,Black
14831,45732807,15257,HYUNDAI,Sonata,2011,Sedan,204632,White
14832,45812945,8781,BMW,X5,2002,Jeep,249117,Black
14833,45728523,49459,SSANGYONG,REXTON,2015,Jeep,94638,Grey
14834,45808909,72268,FORD,Explorer,2016,Jeep,101000,Grey
14835,45813779,1960,TOYOTA,Prius,2019,Hatchback,7632,Black
14836,45814813,392,MERCEDES-BENZ,C 300,2013,Sedan,186093,Black
14837,45625914,392,BMW,X5,2012,Jeep,296395,Grey
14838,45766289,3763,TOYOTA,Tacoma,2014,Jeep,64994,Grey
14840,45781696,24148,TOYOTA,Camry,2014,Sedan,61000,Black
14841,45666856,23521,VOLKSWAGEN,Jetta,2017,Sedan,11700,White
14842,45753290,11917,TOYOTA,Prius,2006,Sedan,160000,Red
14843,45803621,12858,HYUNDAI,H1,2011,Minivan,61861,Silver
14844,45802086,24628,HYUNDAI,H1,2011,Minivan,47676,Silver
14845,45771831,15994,MERCEDES-BENZ,E 350,2011,Coupe,170429,Silver
14846,45653157,2901,HONDA,Civic,2012,Sedan,146403,White
14847,45764647,18503,TOYOTA,Camry,2012,Sedan,150000,Black
14848,45803905,21395,HYUNDAI,Tucson,2010,Jeep,144918,White
14849,44630601,12544,NISSAN,X-Trail,2005,Jeep,180000,Black
14850,44875506,3700,NISSAN,Serena,2001,Minivan,241000,White
14851,45741474,17249,HYUNDAI,Elantra,2013,Sedan,60000,Carnelian red
14852,45810487,29216,CHEVROLET,Orlando,2014,Jeep,78083,White
14853,45771118,3763,NISSAN,Juke,2015,Jeep,88475,White
14854,45796837,16590,HYUNDAI,H1,2011,Minivan,42415,White
14855,45720420,21000,VOLKSWAGEN,Jetta სპორტ,2016,Sedan,45707,Grey
14856,45766096,1725,HYUNDAI,Elantra,2014,Sedan,107155,Black
14857,45770138,627,MERCEDES-BENZ,E 350,2012,Sedan,318285,Black
14858,45670858,25089,MERCEDES-BENZ,C 250,2012,Sedan,109000,Red
14861,45455263,16935,LEXUS,CT 200h,2011,Sedan,158000,Grey
14862,45790021,7840,MITSUBISHI,Pajero IO,2000,Jeep,95000,Blue
14863,45796298,18817,FORD,Fusion,2013,Sedan,87579,Black
14864,45795465,21953,MERCEDES-BENZ,270,2004,Jeep,249000,Blue
14865,45792288,21326,KIA,Optima,2014,Sedan,33670,White
14866,45766797,862,TOYOTA,Camry,2011,Sedan,635402,White
14867,45154672,8500,NISSAN,Note,2012,Hatchback,92000,Brown
14868,45795971,8467,MITSUBISHI,Pajero IO,1999,Jeep,196500,White
14869,45771036,2430,MERCEDES-BENZ,E 350,2008,Sedan,175614,Black
14870,45729883,37984,SSANGYONG,Actyon,2016,Jeep,91060,White
14871,45763736,81539,LEXUS,GX 460,2016,Jeep,155976,White
14872,45789228,7213,GMC,Envoy,2004,Jeep,260000,Green
14873,45096152,46728,LEXUS,GX 470,2009,Jeep,226000,Silver
14874,45801433,9700,MERCEDES-BENZ,SLK 230,1999,Cabriolet,200000,Black
14875,45815281,3763,TOYOTA,Sequoia,2011,Jeep,223578,Silver
14876,45766623,54568,LEXUS,GX 460,2012,Jeep,255406,Black
14877,45701023,62722,MERCEDES-BENZ,ML 350,2014,Jeep,65000,Black
14878,45813292,251,TOYOTA,Prius,2010,Hatchback,351954,Silver
14880,45648513,549,TOYOTA,Highlander,2012,Jeep,0,Grey
14882,45801254,6272,SKODA,Octavia,2006,Sedan,462673,White
14883,45764286,1568,TOYOTA,Tundra,2015,Jeep,128000,White
14884,45772231,7527,OPEL,Combo 1700,2006,Goods wagon,250000,Silver
14885,45816647,15053,DODGE,Caliber,2010,Hatchback,83000,Golden
14886,45814950,784,SUBARU,XV,2014,Jeep,70139,Orange
14887,45800808,12544,HYUNDAI,Elantra,2014,Sedan,105000,Silver
14888,45803481,10663,HYUNDAI,Sonata,2015,Sedan,306922,Silver
14889,45803086,54186,HYUNDAI,Santa FE,2016,Jeep,89089,Black
14890,45815548,4391,VOLKSWAGEN,Vento,1995,Sedan,260000,Silver
14891,45528010,13799,MERCURY,Mariner,2008,Jeep,260800,White
14892,45793728,17876,MERCEDES-BENZ,CL 500,2004,Coupe,12400,Silver
14893,45642656,314,TOYOTA,Camry,2013,Sedan,225510,White
14894,45745175,7840,MITSUBISHI,Pajero IO,2000,Jeep,160000,Silver
14895,45769537,3763,TOYOTA,Tacoma,2014,Jeep,64994,Grey
14896,45816287,12388,BMW,X5,2012,Jeep,420794,Black
14898,45621310,34497,LEXUS,CT 200h,2015,Hatchback,54400,Black
14899,45209457,10663,NISSAN,Versa,2016,Sedan,90535,Blue
14900,44149949,23991,FORD,Fusion SE,2018,Sedan,10457,Carnelian red
14901,45774223,17562,FORD,Fusion,2010,Sedan,75000,Black
14902,45210923,6899,RENAULT,Kangoo,2004,Goods wagon,234758,Blue
14904,45801777,16894,HYUNDAI,Elantra,2011,Sedan,175237,Silver
14905,45767208,2100,VOLKSWAGEN,Vento,1995,Sedan,100000,Green
14906,45648159,392,HYUNDAI,Sonata,2011,Sedan,0,Silver
14907,45792243,20382,TOYOTA,Prius,2010,Sedan,200000,Silver
14908,45262237,16621,HYUNDAI,Elantra SE,2016,Sedan,65271,Silver
14909,45776537,13172,OPEL,Astra,2008,Hatchback,189000,Silver
14910,45749192,10349,TOYOTA,Aqua,2013,Hatchback,142000,Red
14911,45798727,18503,VOLKSWAGEN,Passat tdi sel,2012,Sedan,116000,Silver
14912,45755912,11917,FORD,Transit,1996,Universal,254000,White
14913,45649908,392,LEXUS,RX 450,2016,Jeep,27038,White
14914,45801667,19121,HYUNDAI,Elantra,2011,Sedan,134957,Black
14915,45811555,13172,MERCEDES-BENZ,B 180,2009,Hatchback,151000,Beige
14916,45769573,549,AUDI,A6,2016,Sedan,97826,Grey
14917,45709224,18817,HYUNDAI,Elantra,2012,Sedan,100000,Black
14918,45803940,34111,HYUNDAI,Tucson,2015,Jeep,100492,White
14919,45772041,11604,FORD,Transit,2008,Microbus,89775,Red
14920,45801058,15681,TOYOTA,Prius,2010,Hatchback,190000,Grey
14921,45730652,43134,SSANGYONG,Actyon,2017,Jeep,60660,White
14922,45763000,14269,TOYOTA,Highlander,2010,Jeep,300366,Blue
14923,45787309,10036,MERCEDES-BENZ,Vito,1999,Minivan,185000,Green
14924,45622155,10036,TOYOTA,Prius,2008,Hatchback,222061,Red
14925,45732998,17942,HYUNDAI,Sonata,2010,Sedan,145000,Grey
14926,45769327,1646,TOYOTA,Highlander,2008,Jeep,269162,Silver
14927,45649693,8154,LEXUS,RX 400,2008,Jeep,224629,Silver
14928,45809523,20372,HONDA,FIT,2017,Hatchback,100940,Silver
14929,45773931,4234,CHEVROLET,Cruze,2012,Sedan,114776,Black
14930,45733683,60345,HYUNDAI,Sonata,2016,Sedan,38804,White
14931,30551412,370,TOYOTA,Land Cruiser 200,2018,Jeep,15000,Black
14933,45816121,20385,TOYOTA,Prius C,2013,Hatchback,107000,White
14934,45741752,18503,HYUNDAI,Elantra,2015,Sedan,77000,White
14935,44187346,30577,CHEVROLET,Camaro,2015,Sedan,93081,Black
14936,45670454,10976,MITSUBISHI,Pajero IO,2000,Jeep,97500,Black
14937,45732963,15681,HYUNDAI,Sonata,2016,Sedan,295509,Silver
14938,45806234,7840,HONDA,FIT,2006,Hatchback,157000,Blue
14939,45775020,9408,HYUNDAI,Elantra,2014,Sedan,102000,Blue
14940,45803377,7222,HYUNDAI,Sonata,2010,Sedan,112484,White
14941,45637692,39201,HYUNDAI,Santa FE sport,2018,Jeep,12000,Green
14942,45766295,862,HONDA,FIT,2013,Hatchback,118232,Silver
14943,45784419,12544,TOYOTA,Prius,2008,Sedan,156000,Silver
14944,45757571,862,TOYOTA,Camry,2014,Sedan,0,Black
14945,45773285,10976,CHEVROLET,Silverado,2018,Sedan,0,Blue
14946,45765561,33500,BMW,550,2012,Sedan,50000,Brown
14947,45741877,3607,OPEL,Astra,1996,Hatchback,220000,White
14948,45656281,314,TOYOTA,Prius,2012,Hatchback,418667,White
14949,45065648,11290,TOYOTA,Prius,2009,Hatchback,124839,Blue
14950,45809367,38822,TOYOTA,Aqua,2016,Universal,34465,Black
14951,45810839,1019,TOYOTA,Prius,2011,Hatchback,246480,Grey
14952,45487473,103491,PORSCHE,Cayenne,2013,Jeep,89161,Black
14954,45730274,35043,SSANGYONG,REXTON,2013,Jeep,110190,White
14955,45814955,706,SUBARU,XV,2015,Jeep,70829,Black
14956,45730628,3293,TOYOTA,Camry,2012,Sedan,214098,Silver
14957,45730134,25591,HYUNDAI,Elantra,2013,Sedan,80819,Black
14958,45811002,17562,HYUNDAI,Veloster,2014,Sedan,153600,Carnelian red
14959,45802228,35403,HYUNDAI,H1,2016,Minivan,90000,Silver
14960,45761484,11290,TOYOTA,Prius,2008,Hatchback,135000,Red
14961,45809293,25744,CHEVROLET,Captiva,2012,Jeep,341928,Black
14962,45784175,9408,KIA,Picanto,2005,Hatchback,218000,Black
14963,45770274,19444,KIA,Optima hybrid,2013,Sedan,112000,Golden
14964,26465408,43000,AUDI,Q7,2011,Jeep,190000,Grey
14966,45653692,941,LEXUS,GX 460,2014,Jeep,200402,Silver
14967,44538951,8938,TOYOTA,Aqua,2012,Sedan,88000,Silver
14968,45759099,12858,LEXUS,GX 460,2012,Jeep,255406,Black
14969,45757298,17562,LEXUS,GX 470,2014,Jeep,146218,Black
14970,45768663,4234,HONDA,Civic,2014,Sedan,111149,Brown
14971,45732559,28830,HYUNDAI,Santa FE,2011,Jeep,104958,Black
14972,45796755,35269,HYUNDAI,H1,2015,Universal,127027,White
14974,45527999,15524,FORD,Transit,2008,Microbus,107000,Yellow
14975,45655116,13956,LEXUS,RX 450,2015,Jeep,143619,Black
14976,45801010,34497,KIA,Optima,2017,Sedan,30000,White
14977,45363317,15994,HYUNDAI,Elantra,2017,Sedan,70795,White
14978,45798038,13658,HYUNDAI,Elantra,2010,Sedan,115783,Silver
14979,45790560,17249,BMW,X5,2003,Jeep,58000,Blue
14980,45798757,16935,TOYOTA,Prius,2010,Hatchback,383528,White
14981,45804405,25089,HYUNDAI,Tucson,2012,Jeep,128000,Grey
14982,45730594,1646,TOYOTA,Prius,2011,Hatchback,320064,Silver
14983,45795603,13799,TOYOTA,Aqua,2013,Hatchback,109000,Black
14984,44979296,16621,BMW,535,2008,Sedan,180000,Silver
14985,45804407,23533,LEXUS,LS 460,2009,Sedan,142669,Black
14986,45770767,6272,MAZDA,Demio,2003,Hatchback,5000,Red
14987,45816463,17249,FORD,Transit,1996,Goods wagon,230000,White
14988,45804468,25926,JEEP,Compass,2010,Jeep,84918,Silver
14989,45755978,13328,FORD,Fusion,2013,Sedan,91000,White
14990,45791835,5645,ZAZ,969 luaz,1990,Jeep,64525,Green
14991,45790438,6600,MERCEDES-BENZ,C 200,1997,Sedan,206000,Green
14992,45804846,37125,HYUNDAI,Tucson,2015,Jeep,111589,Silver
14993,45065386,23521,BUICK,Encore,2017,Jeep,26954,Black
14994,45765599,3763,TOYOTA,Tacoma,2017,Sedan,174827,Silver
14995,45767457,1254,AUDI,A4,2014,Sedan,42395,Grey
14996,45653204,314,LEXUS,RX 450,2010,Jeep,382746,Silver
14997,45761510,10349,OPEL,Corsa,2009,Hatchback,181179,Black
14998,45810211,23703,CHEVROLET,Malibu,2015,Sedan,100069,White
14999,45730121,53580,SSANGYONG,REXTON,2015,Jeep,49253,Grey
15000,45808183,35000,MERCEDES-BENZ,Sprinter,2008,Microbus,250000,White
15001,45782651,9095,NISSAN,Tiida,2007,Sedan,157500,Black
15002,45564319,18817,TOYOTA,Camry,2008,Sedan,192785,Silver
15003,45750672,16621,TOYOTA,Camry,2012,Sedan,132826,White
15004,45636082,20698,HYUNDAI,Sonata,2015,Sedan,65000,Black
15005,44367587,29479,MERCEDES-BENZ,"C 250 1,8 turbo",2013,Sedan,125000,Blue
15006,45800883,14113,INFINITI,FX45,2004,Jeep,250000,Black
15007,45773401,470,FORD,Fusion,2013,Sedan,75656,White
15008,45644971,2274,HONDA,Insight,2014,Hatchback,149970,Grey
15009,45770249,470,NISSAN,Juke,2012,Jeep,136712,White
15010,45789239,11290,OPEL,Astra,2008,Goods wagon,111111,Grey
15011,45814502,15681,OPEL,Astra,2005,Hatchback,187000,Red
15012,45811444,9095,NISSAN,Tiida,2006,Hatchback,1810,Black
15013,45761036,314,NISSAN,Juke,2012,Jeep,61018,White
15014,45816344,20385,FORD,C-MAX,2013,Hatchback,232000,White
15016,45211772,11290,TOYOTA,Prius,2008,Hatchback,165000,Silver
15017,45656275,282,HYUNDAI,Sonata,2012,Sedan,93816,Black
15018,45729844,27065,HYUNDAI,Elantra,2015,Sedan,38914,Grey
15019,45264273,23207,NISSAN,Juke,2014,Jeep,28460,Grey
15021,45730431,32045,SSANGYONG,REXTON,2013,Jeep,152739,Brown
15022,45792492,8311,NISSAN,Tiida,2005,Hatchback,111111,Red
15023,45780529,10036,MERCEDES-BENZ,C 200 Kompressor,2000,Sedan,199000,Black
15024,45785459,21953,KIA,Optima,2012,Sedan,142400,Black
15025,45813123,1019,CHEVROLET,Volt,2017,Hatchback,102379,Blue
15026,43469085,7840,NISSAN,X-Trail,2002,Universal,147000,Black
15027,45797418,18669,HYUNDAI,H1,2011,Minivan,52686,Silver
15028,45765717,706,MERCEDES-BENZ,E 350,2008,Sedan,122874,Black
15029,45720188,15681,CHEVROLET,Cruze,2015,Sedan,20800,Black
15030,45795737,47042,TOYOTA,Highlander XLE,2014,Jeep,130000,White
15031,45813605,95000,MERCEDES-BENZ,Sprinter 516,2011,Microbus,300000,White
15032,45810546,6272,OPEL,Combo,2001,Goods wagon,200000,White
15033,45730593,20297,HYUNDAI,Elantra,2011,Sedan,104860,Silver
15035,45646849,1882,BMW,X5,2010,Jeep,265210,Black
15036,45796916,38737,HYUNDAI,H1,2016,Universal,119552,Silver
15037,45810295,1176,PORSCHE,Cayenne,2014,Jeep,186282,White
15038,45807404,46728,MERCEDES-BENZ,C 63 AMG,2012,Coupe,92483,Grey
15039,44947805,23521,HYUNDAI,Elantra,2016,Sedan,67200,Black
15040,45787439,6899,BMW,530,2004,Sedan,185000,Green
15041,45773524,2274,TOYOTA,Camry,2014,Sedan,128739,Green
15042,45811119,21326,TOYOTA,Prius,2014,Hatchback,107200,Grey
15043,45797477,46919,HYUNDAI,H1,2018,Universal,71689,Grey
15044,45651160,3136,TOYOTA,Camry,2012,Sedan,159379,White
15045,45810268,27190,CHEVROLET,Malibu,2014,Sedan,99807,Black
15046,45810390,20385,HYUNDAI,Sonata sport,2015,Sedan,66000,Black
15047,45436999,14113,CHEVROLET,Cruze,2013,Sedan,184000,White
15048,45722415,100355,BMW,X5,2014,Jeep,103000,White
15049,45625901,15994,BMW,X5,2015,Jeep,204461,White
15053,45797071,10349,HYUNDAI,Genesis,2010,Coupe,125126,Black
15054,45803368,19598,HYUNDAI,Sonata,2015,Sedan,20796,White
15055,45653128,706,HONDA,Insight,2010,Hatchback,189571,Silver
